1985,5,11,2702
1985,5,12,2720
1985,5,13,2746
1985,5,14,2727
1985,5,15,2707
1985,5,16,2681
1985,5,17,2645
1985,5,18,2635
1985,5,19,2652
1985,5,20,2696
1985,5,21,2730
1985,5,22,2756
1985,5,23,2767
1985,5,24,2766
1985,5,25,2804
1985,5,26,2838
1985,5,27,2858
1985,5,28,2840
1985,5,29,2815
1985,5,30,2840
1985,5,31,2883
1985,6,1,2868
1985,6,2,2860
1985,6,3,2848
1985,6,4,2832
1985,6,5,2869
1985,6,6,2887
1985,6,7,2881
1985,6,8,2905
1985,6,9,2892
1985,6,10,2842
1985,6,11,2863
1985,6,12,2841
1985,6,13,2788
1985,6,14,2812
1985,6,15,2855
1985,6,16,2857
1985,6,17,2874
1985,6,18,2906
1985,6,19,2888
1985,6,20,2858
1985,6,21,2853
1985,6,22,2883
1985,6,23,2901
1985,6,24,2919
1985,6,25,2922
1985,6,26,2902
1985,8,8,2737
1985,8,9,2729
1985,8,10,2724
1985,8,11,2696
1985,8,12,2672
1985,8,13,2672
1985,8,14,2673
1985,8,15,2667
1985,8,16,2678
1985,8,17,2672
1985,8,18,2673
1985,8,19,2670
1985,8,20,2654
1985,8,21,2664
1985,8,22,2665
1985,8,23,2695
1985,8,24,2742
1985,9,10,2751
1985,9,11,2740
1985,9,12,2691
1985,9,13,2663
1985,9,14,2644
1985,9,15,2623
1985,9,16,2593
1985,9,17,2608
1985,9,18,2655
1985,9,19,2648
1985,9,20,2632
1985,9,21,2652
1985,9,22,2659
1985,9,23,2682
1985,9,24,2694
1985,9,25,2710
1985,9,26,2748
1985,9,27,2738
1985,9,28,2703
1985,9,29,2661
1985,9,30,2650
1985,10,1,2654
1985,10,2,2664
1985,10,3,2682
1985,10,4,2689
1985,10,5,2728
1985,10,6,2776
1985,10,7,2787
1985,10,8,2799
1985,10,9,2821
1985,10,10,2813
1985,10,11,2860
1985,10,12,2836
1985,10,13,2758
1985,10,14,2704
1985,10,15,2697
1985,11,15,2629
1985,11,16,2650
1985,11,17,2684
1985,11,18,2709
1985,11,19,2745
1985,11,20,2817
1985,11,21,2835
1985,11,22,2866
1985,11,23,2874
1985,11,24,2811
1985,11,25,2783
1985,11,26,2755
1985,11,27,2723
1985,11,28,2693
1985,11,29,2704
1985,11,30,2726
1985,12,1,2731
1985,12,2,2713
1985,12,3,2694
1985,12,4,2717
1985,12,5,2756
1985,12,6,2775
1985,12,7,2752
1985,12,8,2751
1985,12,9,2739
1985,12,10,2691
1985,12,11,2659
1985,12,12,2640
1985,12,13,2660
1985,12,14,2632
1985,12,15,2599
1985,12,16,2614
1985,12,17,2663
1985,12,18,2689
1985,12,19,2664
1985,12,20,2649
1985,12,21,2637
1985,12,22,2577
1985,12,23,2553
1985,12,24,2537
1985,12,25,2535
1985,12,26,2520
1985,12,27,2514
1985,12,28,2538
1985,12,29,2554
1985,12,30,2571
1985,12,31,2593
1986,1,1,2570
1986,1,2,2555
1986,2,4,2554
1986,2,5,2538
1986,2,6,2509
1986,2,7,2475
1986,2,8,2426
1986,2,9,2408
1986,2,10,2392
1986,2,11,2407
1986,2,12,2442
1986,2,13,2453
1986,2,14,2471
1986,2,15,2504
1986,2,16,2529
1986,2,17,2515
1986,2,18,2507
1986,2,19,2483
1986,2,20,2465
1986,2,21,2465
1986,2,22,2458
1986,2,23,2458
1986,2,24,2466
1986,2,25,2480
1986,2,26,2482
1986,2,27,2498
1986,2,28,2517
1986,3,1,2515
1986,3,2,2452
1986,3,3,2388
1986,3,4,2393
1986,3,5,2398
1986,3,6,2390
1986,3,7,2422
1986,3,8,2456
1986,3,9,2468
1986,3,10,2494
1986,3,11,2519
1986,3,12,2521
1986,3,13,2523
1986,3,14,2525
1986,3,15,2509
1986,3,16,2501
1986,3,17,2488
1986,3,18,2533
1986,3,19,2578
1986,3,20,2603
1986,3,21,2587
1986,3,22,2593
1986,3,23,2595
1986,3,24,2597
1986,3,25,2599
1986,3,26,2580
1986,3,27,2558
1986,3,28,2567
1986,3,29,2616
1986,3,30,2650
1986,3,31,2652
1986,4,1,2668
1986,4,2,2660
1986,4,3,2654
1986,4,4,2654
1986,4,5,2645
1986,4,6,2648
1986,4,7,2656
1986,4,8,2642
1986,4,9,2634
1986,4,10,2637
1986,4,11,2661
1986,4,12,2675
1986,4,13,2674
1986,4,14,2679
1986,4,15,2672
1986,4,16,2644
1986,4,17,2630
1986,4,18,2634
1986,4,19,2624
1986,4,20,2637
1986,4,21,2663
1986,4,22,2668
1986,4,23,2668
1986,4,24,2666
1986,4,25,2631
1986,4,26,2628
1986,4,27,2642
1986,4,28,2636
1986,4,29,2621
1986,4,30,2632
1986,5,1,2639
1986,5,2,2629
1986,5,3,2634
1986,5,4,2640
1986,5,5,2636
1986,5,6,2655
1986,5,7,2725
1986,5,8,2718
1986,5,9,2708
1986,5,10,2736
1986,5,11,2780
1986,5,12,2801
1986,5,13,2838
1986,5,14,2900
1986,5,15,2911
1986,5,16,2923
1986,5,17,2942
1986,5,18,2892
1986,5,19,2849
1986,5,20,2840
1986,5,21,2832
1986,5,22,2809
1986,5,23,2765
1986,5,24,2772
1986,5,25,2780
1986,5,26,2722
1986,5,27,2686
1986,5,28,2688
1986,5,29,2711
1986,5,30,2756
1986,5,31,2751
1986,6,1,2740
1986,6,2,2751
1986,6,3,2749
1986,6,4,2725
1986,6,5,2692
1986,6,6,2656
1986,6,7,2632
1986,6,8,2611
1986,6,9,2605
1986,6,10,2619
1986,6,11,2648
1986,6,12,2677
1986,6,13,2705
1986,6,14,2755
1986,6,15,2768
1986,6,16,2759
1986,6,17,2735
1986,6,18,2721
1986,6,19,2714
1986,6,20,2706
1986,6,21,2690
1986,6,22,2710
1986,6,23,2753
1986,6,24,2791
1986,6,25,2805
1986,6,26,2803
1986,6,27,2771
1986,6,28,2716
1986,6,29,2702
1986,6,30,2714
1986,7,1,2678
1986,7,2,2656
1986,7,3,2627
1986,7,4,2655
1986,7,5,2679
1986,7,6,2691
1986,7,7,2716
1986,7,8,2724
1986,7,9,2762
1986,7,10,2816
1986,7,11,2757
1986,7,12,2728
1986,7,13,2754
1986,7,14,2776
1986,7,15,2803
1986,7,16,2815
1986,7,17,2775
1986,7,18,2748
1986,7,19,2741
1986,7,20,2719
1986,7,21,2733
1986,7,22,2805
1986,7,23,2867
1986,7,24,2879
1986,7,25,2875
1986,7,26,2850
1986,7,27,2809
1986,7,28,2783
1986,7,29,2756
1986,7,30,2733
1986,7,31,2735
1986,8,1,2760
1986,8,10,2846
1986,8,11,2827
1986,8,12,2826
1986,8,13,2788
1986,8,14,2758
1986,8,15,2749
1986,8,16,2739
1986,8,17,2744
1986,8,18,2753
1986,8,19,2755
1986,8,20,2763
1986,8,21,2766
1986,8,22,2730
1986,8,23,2719
1986,8,24,2769
1986,8,25,2754
1986,8,26,2701
1986,8,27,2693
1986,8,28,2649
1986,8,29,2626
1986,8,30,2605
1986,8,31,2622
1986,9,1,2621
1986,9,2,2610
1986,9,3,2644
1986,9,4,2662
1986,9,5,2699
1986,9,6,2753
1986,9,7,2766
1986,9,8,2733
1986,9,9,2675
1986,9,10,2626
1986,9,11,2634
1986,9,12,2640
1986,9,13,2622
1986,9,14,2630
1986,9,15,2651
1986,9,16,2690
1986,9,17,2742
1986,9,18,2798
1986,9,19,2807
1986,9,20,2724
1986,9,21,2705
1986,9,22,2701
1986,9,23,2682
1986,9,24,2668
1986,9,25,2642
1986,9,26,2620
1986,9,27,2648
1986,9,28,2651
1986,9,29,2634
1986,9,30,2615
1986,10,1,2633
1986,10,2,2624
1986,10,3,2607
1986,10,4,2626
1986,10,5,2682
1986,10,6,2678
1986,10,7,2677
1986,10,8,2676
1986,10,9,2678
1986,10,10,2691
1986,10,11,2723
1986,10,12,2735
1986,10,13,2741
1986,10,14,2727
1986,10,15,2714
1986,10,16,2718
1986,10,17,2746
1986,10,18,2762
1986,10,19,2771
1986,10,20,2767
1986,10,21,2760
1986,10,22,2766
1986,10,23,2719
1986,10,24,2707
1986,10,25,2707
1986,10,26,2745
1986,10,27,2753
1986,10,28,2724
1986,10,29,2674
1986,10,30,2650
1986,10,31,2649
1986,11,1,2670
1986,11,2,2668
1986,11,3,2670
1986,11,4,2712
1986,11,5,2747
1986,11,6,2789
1986,11,7,2830
1986,11,8,2860
1986,11,9,2849
1986,11,10,2849
1986,11,11,2841
1986,11,12,2799
1986,11,13,2766
1986,11,14,2759
1986,11,15,2777
1986,11,16,2788
1986,11,17,2778
1986,11,18,2758
1986,11,19,2712
1986,11,20,2677
1986,11,21,2664
1986,11,22,2688
1986,11,23,2716
1986,11,24,2735
1986,11,25,2727
1986,11,26,2712
1986,11,27,2679
1986,11,28,2640
1986,11,29,2589
1986,11,30,2550
1986,12,1,2529
1986,12,2,2532
1986,12,3,2528
1986,12,4,2546
1986,12,5,2573
1986,12,6,2586
1986,12,7,2594
1986,12,8,2564
1986,12,9,2561
1986,12,10,2569
1986,12,11,2546
1986,12,12,2529
1986,12,13,2511
1986,12,14,2487
1986,12,15,2484
1986,12,16,2459
1986,12,17,2436
1986,12,18,2440
1986,12,19,2443
1986,12,20,2458
1986,12,21,2461
1986,12,22,2480
1986,12,23,2498
1986,12,24,2513
1986,12,25,2514
1986,12,26,2509
1986,12,27,2474
1986,12,28,2452
1986,12,29,2412
1986,12,30,2407
1986,12,31,2415
1987,1,1,2428
1987,1,2,2456
1987,1,3,2466
1987,1,4,2479
1987,1,5,2462
1987,1,6,2448
1987,1,7,2457
1987,1,8,2446
1987,1,9,2429
1987,1,10,2417
1987,1,11,2427
1987,1,12,2423
1987,1,13,2396
1987,1,14,2387
1987,1,15,2392
1987,1,16,2396
1987,1,17,2419
1987,1,18,2433
1987,1,19,2434
1987,1,20,2470
1987,1,21,2505
1987,1,22,2527
1987,1,23,2517
1987,1,24,2504
1987,1,25,2482
1987,1,26,2452
1987,1,27,2456
1987,1,28,2467
1987,1,29,2457
1987,1,30,2452
1987,1,31,2493
1987,2,1,2507
1987,2,2,2453
1987,2,3,2416
1987,2,4,2410
1987,2,5,2428
1987,2,6,2467
1987,2,7,2499
1987,2,8,2483
1987,2,9,2479
1987,2,10,2470
1987,2,11,2497
1987,2,12,2553
1987,2,13,2544
1987,2,14,2533
1987,2,15,2554
1987,2,16,2551
1987,2,17,2537
1987,2,18,2511
1987,2,19,2493
1987,2,20,2487
1987,2,21,2465
1987,2,22,2430
1987,2,23,2425
1987,2,24,2410
1987,2,25,2416
1987,2,26,2435
1987,2,27,2457
1987,2,28,2483
1987,3,1,2478
1987,3,2,2475
1987,3,3,2451
1987,3,4,2452
1987,3,5,2443
1987,3,6,2437
1987,3,7,2441
1987,3,8,2424
1987,3,9,2414
1987,3,10,2415
1987,3,11,2450
1987,3,12,2438
1987,3,13,2442
1987,3,14,2432
1987,3,15,2428
1987,3,16,2453
1987,3,17,2483
1987,3,18,2490
1987,3,19,2488
1987,3,20,2483
1987,3,21,2459
1987,3,22,2442
1987,3,23,2416
1987,3,24,2426
1987,3,25,2432
1987,3,26,2430
1987,3,27,2429
1987,3,28,2453
1987,3,29,2489
1987,3,30,2485
1987,3,31,2489
1987,4,1,2513
1987,4,2,2513
1987,4,3,2504
1987,4,4,2501
1987,4,5,2489
1987,4,6,2505
1987,4,7,2501
1987,4,8,2489
1987,4,9,2483
1987,4,10,2478
1987,4,11,2483
1987,4,12,2518
1987,4,13,2528
1987,4,14,2506
1987,4,15,2514
1987,4,16,2519
1987,4,17,2517
1987,4,18,2510
1987,4,19,2513
1987,4,20,2521
1987,4,21,2545
1987,4,22,2562
1987,4,23,2588
1987,4,24,2602
1987,4,25,2575
1987,4,26,2564
1987,4,27,2561
1987,4,28,2554
1987,4,29,2550
1987,4,30,2536
1987,5,1,2543
1987,5,2,2581
1987,5,3,2637
1987,5,4,2632
1987,5,5,2635
1987,5,6,2649
1987,5,7,2678
1987,5,8,2700
1987,5,9,2687
1987,5,10,2685
1987,5,11,2698
1987,5,12,2682
1987,5,13,2656
1987,5,14,2639
1987,5,15,2628
1987,5,16,2629
1987,5,17,2655
1987,5,18,2698
1987,5,19,2741
1987,5,20,2761
1987,5,21,2779
1987,5,22,2769
1987,5,23,2753
1987,5,24,2725
1987,5,25,2689
1987,5,26,2667
1987,5,27,2640
1987,5,28,2608
1987,5,29,2596
1987,5,30,2605
1987,5,31,2632
1987,6,1,2652
1987,6,2,2660
1987,6,3,2670
1987,6,4,2688
1987,6,5,2687
1987,6,6,2697
1987,6,7,2682
1987,6,8,2646
1987,6,9,2639
1987,6,10,2628
1987,6,11,2658
1987,6,12,2695
1987,6,13,2701
1987,6,14,2740
1987,6,15,2774
1987,6,16,2784
1987,6,17,2794
1987,6,18,2825
1987,6,19,2833
1987,6,20,2796
1987,6,21,2769
1987,6,22,2764
1987,6,23,2773
1987,6,24,2798
1987,6,25,2825
1987,6,26,2821
1987,6,27,2785
1987,6,28,2788
1987,6,29,2809
1987,6,30,2860
1987,7,1,2871
1987,7,2,2868
1987,7,3,2891
1987,7,4,2899
1987,7,5,2873
1987,7,6,2853
1987,7,7,2820
1987,7,8,2803
1987,7,9,2783
1987,7,10,2730
1987,7,11,2729
1987,7,12,2741
1987,7,13,2733
1987,7,14,2731
1987,7,15,2764
1987,7,16,2801
1987,7,17,2791
1987,7,18,2759
1987,7,19,2777
1987,7,20,2771
1987,7,21,2738
1987,7,22,2692
1987,7,23,2652
1987,7,24,2648
1987,7,25,2652
1987,7,26,2659
1987,7,27,2677
1987,7,28,2695
1987,7,29,2703
1987,7,30,2708
1987,7,31,2731
1987,8,1,2759
1987,8,2,2755
1987,8,3,2745
1987,8,4,2721
1987,8,5,2696
1987,8,6,2668
1987,8,7,2684
1987,8,8,2717
1987,8,9,2730
1987,8,10,2713
1987,8,11,2688
1987,8,12,2656
1987,8,13,2657
1987,8,14,2695
1987,8,15,2750
1987,8,16,2708
1987,8,17,2681
1987,8,18,2624
1987,8,19,2606
1987,8,20,2569
1987,8,21,2557
1987,8,22,2601
1987,8,23,2625
1987,8,24,2624
1987,8,25,2645
1987,8,26,2641
1987,8,27,2637
1987,8,28,2640
1987,8,29,2632
1987,8,30,2633
1987,8,31,2621
1987,9,1,2600
1987,9,2,2591
1987,9,3,2593
1987,9,4,2594
1987,9,5,2609
1987,9,6,2633
1987,9,7,2614
1987,9,8,2624
1987,9,9,2638
1987,9,10,2640
1987,9,11,2608
1987,9,12,2595
1987,9,13,2607
1987,9,14,2611
1987,9,15,2619
1987,9,16,2597
1987,9,17,2574
1987,9,18,2580
1987,9,19,2578
1987,9,20,2596
1987,9,21,2618
1987,9,22,2553
1987,9,23,2524
1987,9,24,2559
1987,9,25,2572
1987,9,26,2574
1987,9,27,2585
1987,9,28,2605
1987,9,29,2623
1987,9,30,2626
1987,10,1,2624
1987,10,2,2630
1987,10,3,2643
1987,10,4,2631
1987,10,5,2606
1987,10,6,2584
1987,10,7,2584
1987,10,8,2594
1987,10,9,2620
1987,10,10,2692
1987,10,11,2731
1987,10,12,2726
1987,10,13,2681
1987,10,14,2652
1987,10,15,2661
1987,10,16,2647
1987,10,17,2656
1987,10,18,2671
1987,10,19,2659
1987,10,20,2645
1987,10,21,2641
1987,10,22,2636
1987,10,23,2636
1987,10,24,2629
1987,10,25,2633
1987,10,26,2682
1987,10,27,2735
1987,10,28,2766
1987,10,29,2772
1987,10,30,2792
1987,10,31,2797
1987,11,1,2796
1987,11,2,2779
1987,11,3,2792
1987,11,4,2816
1987,11,5,2827
1987,11,6,2817
1987,11,7,2812
1987,11,8,2854
1987,11,9,2846
1987,11,10,2827
1987,11,11,2785
1987,11,12,2804
1987,11,13,2815
1987,11,14,2821
1987,11,15,2820
1987,11,16,2813
1987,11,17,2838
1987,11,18,2879
1987,11,19,2946
1987,11,20,2959
1987,11,21,2943
1987,11,22,2895
1987,11,23,2851
1987,11,24,2865
1987,11,25,2867
1987,11,26,2863
1987,11,27,2848
1987,11,28,2829
1987,11,29,2810
1987,11,30,2803
1987,12,1,2794
1987,12,2,2774
1987,12,3,2755
1987,12,4,2745
1987,12,5,2747
1987,12,6,2712
1987,12,7,2661
1987,12,8,2617
1987,12,9,2620
1987,12,10,2658
1987,12,11,2718
1987,12,12,2772
1987,12,13,2798
1987,12,14,2830
1987,12,15,2881
1987,12,16,2855
1987,12,17,2806
1987,12,18,2797
1987,12,19,2765
1987,12,20,2724
1987,12,21,2705
1987,12,22,2712
1987,12,23,2727
1987,12,24,2725
1987,12,25,2730
1987,12,26,2748
1987,12,27,2754
1987,12,28,2752
1987,12,29,2717
1987,12,30,2702
1987,12,31,2708
1988,1,1,2680
1988,1,2,2664
1988,1,3,2668
1988,1,4,2662
1988,1,5,2636
1988,1,6,2603
1988,1,7,2579
1988,1,8,2593
1988,1,9,2590
1988,1,10,2592
1988,1,11,2584
1988,1,12,2572
1988,1,13,2569
1988,1,14,2568
1988,1,15,2576
1988,1,16,2576
1988,1,17,2577
1988,1,18,2534
1988,1,19,2529
1988,1,20,2561
1988,1,21,2573
1988,1,22,2585
1988,1,23,2611
1988,1,24,2641
1988,1,25,2660
1988,1,26,2678
1988,1,27,2684
1988,1,28,2659
1988,1,29,2617
1988,1,30,2601
1988,1,31,2581
1988,2,1,2553
1988,2,2,2555
1988,2,3,2607
1988,2,4,2658
1988,2,5,2662
1988,2,6,2677
1988,2,7,2693
1988,2,8,2700
1988,2,9,2696
1988,2,10,2656
1988,2,11,2597
1988,2,12,2574
1988,2,13,2578
1988,2,14,2587
1988,2,15,2592
1988,2,16,2603
1988,2,17,2620
1988,2,18,2625
1988,2,19,2603
1988,2,20,2582
1988,2,21,2574
1988,2,22,2555
1988,2,23,2563
1988,2,24,2576
1988,2,25,2579
1988,2,26,2548
1988,2,27,2524
1988,2,28,2518
1988,2,29,2565
1988,3,1,2577
1988,3,2,2561
1988,3,3,2552
1988,3,4,2539
1988,3,5,2525
1988,3,6,2512
1988,3,7,2495
1988,3,8,2506
1988,3,9,2497
1988,3,10,2482
1988,3,11,2514
1988,3,12,2563
1988,3,13,2600
1988,3,14,2600
1988,3,15,2606
1988,3,16,2612
1988,3,17,2613
1988,3,18,2597
1988,3,19,2563
1988,3,20,2545
1988,3,21,2572
1988,3,22,2584
1988,3,23,2585
1988,3,24,2582
1988,3,25,2570
1988,3,26,2560
1988,3,27,2578
1988,3,28,2609
1988,3,29,2687
1988,3,30,2750
1988,3,31,2747
1988,4,1,2714
1988,4,2,2709
1988,4,3,2703
1988,4,4,2659
1988,4,5,2662
1988,4,6,2695
1988,4,7,2691
1988,4,8,2665
1988,4,9,2666
1988,4,10,2672
1988,4,11,2675
1988,4,12,2709
1988,4,13,2741
1988,4,14,2746
1988,4,15,2729
1988,4,16,2691
1988,4,17,2654
1988,4,18,2637
1988,4,19,2635
1988,4,20,2616
1988,4,21,2589
1988,4,22,2598
1988,4,23,2622
1988,4,24,2635
1988,4,25,2634
1988,4,26,2645
1988,4,27,2684
1988,4,28,2673
1988,4,29,2664
1988,4,30,2657
1988,5,1,2643
1988,5,2,2658
1988,5,3,2689
1988,5,4,2694
1988,5,5,2663
1988,5,6,2632
1988,5,7,2633
1988,5,8,2666
1988,5,9,2720
1988,5,10,2754
1988,5,11,2725
1988,5,12,2709
1988,5,13,2719
1988,5,14,2725
1988,5,15,2717
1988,5,16,2704
1988,5,17,2718
1988,5,18,2751
1988,5,19,2772
1988,5,20,2826
1988,5,21,2873
1988,5,22,2940
1988,5,23,3010
1988,5,24,3043
1988,5,25,3008
1988,5,26,2966
1988,5,27,2963
1988,5,28,2986
1988,5,29,3011
1988,5,30,2971
1988,5,31,2916
1988,6,1,2965
1988,6,2,3000
1988,6,3,3002
1988,6,4,2975
1988,6,5,2944
1988,6,6,2890
1988,6,7,2876
1988,6,8,2885
1988,6,9,2891
1988,6,10,2896
1988,6,11,2858
1988,6,12,2794
1988,6,13,2757
1988,6,14,2749
1988,6,15,2747
1988,6,16,2737
1988,6,17,2731
1988,6,18,2734
1988,6,19,2742
1988,6,20,2724
1988,6,21,2693
1988,6,22,2679
1988,6,23,2704
1988,6,24,2702
1988,6,25,2686
1988,6,26,2685
1988,6,27,2672
1988,6,28,2669
1988,6,29,2665
1988,6,30,2645
1988,7,1,2641
1988,7,2,2660
1988,7,3,2686
1988,7,4,2685
1988,7,5,2692
1988,7,6,2716
1988,7,7,2727
1988,7,8,2734
1988,7,9,2736
1988,7,10,2737
1988,7,11,2748
1988,7,12,2747
1988,7,13,2732
1988,7,14,2714
1988,7,15,2710
1988,7,16,2682
1988,7,17,2652
1988,7,18,2653
1988,7,19,2670
1988,7,20,2682
1988,7,21,2695
1988,7,22,2710
1988,7,23,2703
1988,7,24,2705
1988,7,25,2699
1988,7,26,2665
1988,7,27,2650
1988,7,28,2648
1988,7,29,2623
1988,7,30,2629
1988,7,31,2663
1988,8,1,2673
1988,8,2,2650
1988,8,3,2655
1988,8,4,2656
1988,8,5,2643
1988,8,6,2639
1988,8,7,2665
1988,8,8,2678
1988,8,9,2666
1988,8,10,2642
1988,8,11,2650
1988,8,12,2695
1988,8,13,2700
1988,8,14,2692
1988,8,15,2710
1988,8,16,2733
1988,8,17,2772
1988,8,18,2789
1988,8,19,2746
1988,8,20,2723
1988,8,21,2713
1988,8,22,2713
1988,8,23,2700
1988,8,24,2662
1988,8,25,2636
1988,8,26,2625
1988,8,27,2677
1988,8,28,2707
1988,8,29,2712
1988,8,30,2717
1988,8,31,2690
1988,9,1,2672
1988,9,2,2644
1988,9,3,2608
1988,9,4,2595
1988,9,5,2612
1988,9,6,2636
1988,9,7,2672
1988,9,8,2699
1988,9,9,2695
1988,9,10,2688
1988,9,11,2699
1988,9,12,2663
1988,9,13,2634
1988,9,14,2602
1988,9,15,2635
1988,9,16,2691
1988,9,17,2694
1988,9,18,2675
1988,9,19,2712
1988,9,20,2732
1988,9,21,2737
1988,9,22,2716
1988,9,23,2687
1988,9,24,2688
1988,9,25,2684
1988,9,26,2719
1988,9,27,2759
1988,9,28,2698
1988,9,29,2673
1988,9,30,2690
1988,10,1,2718
1988,10,2,2740
1988,10,3,2730
1988,10,4,2744
1988,10,5,2771
1988,10,6,2762
1988,10,7,2801
1988,10,8,2880
1988,10,9,2965
1988,10,10,3040
1988,10,11,3013
1988,10,12,2894
1988,10,13,2825
1988,10,14,2792
1988,10,15,2816
1988,10,16,2809
1988,10,17,2814
1988,10,18,2821
1988,10,19,2861
1988,10,20,2882
1988,10,21,2876
1988,10,22,2863
1988,10,23,2841
1988,10,24,2807
1988,10,25,2758
1988,10,26,2720
1988,10,27,2715
1988,10,28,2719
1988,10,29,2747
1988,10,30,2745
1988,10,31,2760
1988,11,1,2780
1988,11,2,2797
1988,11,3,2804
1988,11,4,2776
1988,11,5,2736
1988,11,6,2732
1988,11,7,2751
1988,11,8,2758
1988,11,9,2764
1988,11,10,2755
1988,11,11,2742
1988,11,12,2734
1988,11,13,2770
1988,11,14,2815
1988,11,15,2850
1988,11,16,2944
1988,11,17,3044
1988,11,18,3055
1988,11,19,3034
1988,11,20,2997
1988,11,21,2981
1988,11,22,2908
1988,11,23,2830
1988,11,24,2787
1988,11,25,2802
1988,11,26,2829
1988,11,27,2857
1988,11,28,2880
1988,11,29,2901
1988,11,30,2908
1988,12,1,2898
1988,12,2,2860
1988,12,3,2792
1988,12,4,2767
1988,12,5,2806
1988,12,6,2857
1988,12,7,2876
1988,12,8,2822
1988,12,9,2783
1988,12,10,2722
1988,12,11,2631
1988,12,12,2627
1988,12,13,2654
1988,12,14,2663
1988,12,15,2648
1988,12,16,2639
1988,12,17,2669
1988,12,18,2684
1988,12,19,2665
1988,12,20,2649
1988,12,21,2654
1988,12,22,2630
1988,12,23,2604
1988,12,24,2614
1988,12,25,2622
1988,12,26,2595
1988,12,27,2566
1988,12,28,2571
1988,12,29,2584
1988,12,30,2593
1988,12,31,2609
1989,1,1,2609
1989,1,2,2616
1989,1,3,2606
1989,1,4,2585
1989,1,5,2579
1989,1,6,2559
1989,1,7,2545
1989,1,8,2533
1989,1,9,2545
1989,1,10,2551
1989,1,11,2566
1989,1,12,2582
1989,1,13,2564
1989,1,14,2542
1989,1,15,2516
1989,1,16,2521
1989,1,17,2491
1989,1,18,2471
1989,1,19,2512
1989,1,20,2563
1989,1,21,2583
